airport,date,year,month,dep_flights,dep_cancelled,dep_diverted,dep_delayed15,dep_cancel_rate,dep_delay15_rate,avg_dep_delay,arr_flights,arr_cancelled,arr_diverted,arr_delayed15,arr_cancel_rate,arr_delay15_rate,avg_arr_delay,avg_taxi_out,avg_taxi_in,carrier_delay_min,weather_delay_min,nas_delay_min,security_delay_min,late_aircraft_delay_min
PIT,2020-04-21,2020,4,51,22,0,0,0.4314,0.0,-7.1,50,23,0,0,0.46,0.0,-17.26,13.62,5.3,0,0,0,0,0
PIT,2020-04-22,2020,4,52,25,0,1,0.4808,0.037,-5.33,52,21,0,3,0.4038,0.0968,-9.48,13.22,5.29,0,0,74.0,0,32.0
PIT,2020-04-23,2020,4,56,25,0,0,0.4464,0.0,-7.06,56,25,0,0,0.4464,0.0,-17.71,14.29,5.32,0,0,0,0,0
PIT,2020-04-24,2020,4,53,25,0,1,0.4717,0.0357,-6.43,54,24,0,1,0.4444,0.0333,-16.1,12.07,5.7,0,0,19.0,0,0
PIT,2020-04-25,2020,4,45,17,0,0,0.3778,0.0,-6.57,46,18,0,1,0.3913,0.0357,-14.04,12.11,6.57,0,0,0,0,0
PIT,2020-04-26,2020,4,55,23,0,1,0.4182,0.0312,-6.19,54,23,0,2,0.4259,0.0645,-8.58,10.97,6.94,0,0,0,0,36.0
PIT,2020-04-27,2020,4,51,21,0,0,0.4118,0.0,-9.63,50,23,1,2,0.46,0.0741,-10.23,13.9,5.58,0,0,0,0,0
PIT,2020-04-28,2020,4,51,24,0,0,0.4706,0.0,-9.56,51,22,0,1,0.4314,0.0345,-14.97,10.96,5.31,0,0,0,0,0
PIT,2020-04-29,2020,4,50,19,0,2,0.38,0.0645,-5.03,52,23,0,1,0.4423,0.0345,-14.1,11.87,7.0,45.0,0,0,0,0
PIT,2020-04-30,2020,4,56,27,0,2,0.4821,0.069,-4.97,56,25,0,1,0.4464,0.0323,-12.13,12.34,5.42,35.0,0,31.0,0,18.0
PIT,2021-01-01,2021,1,50,5,0,5,0.1,0.1111,2.78,53,4,0,5,0.0755,0.102,-2.82,15.56,5.18,134.0,0,67.0,0,77.0
PIT,2021-01-02,2021,1,85,0,0,11,0.0,0.1294,2.54,86,0,0,18,0.0,0.2093,3.14,10.12,5.41,120.0,0,27.0,0,294.0
PIT,2021-01-03,2021,1,82,0,0,12,0.0,0.1463,4.37,82,0,0,12,0.0,0.1463,-1.0,10.7,4.74,311.0,0,185.0,0,23.0
PIT,2021-01-04,2021,1,75,1,0,11,0.0133,0.1486,15.31,75,2,0,18,0.0267,0.2466,13.41,13.68,4.86,338.0,0,662.0,0,394.0
PIT,2021-01-05,2021,1,55,1,0,1,0.0182,0.0185,-3.65,53,0,0,1,0.0,0.0189,-9.17,17.43,5.09,29.0,0,17.0,0,0
PIT,2021-01-06,2021,1,48,0,0,0,0.0,0.0,-5.79,49,0,0,2,0.0,0.0408,-10.35,11.79,4.94,0,0,25.0,0,0
PIT,2021-01-07,2021,1,60,0,0,0,0.0,0.0,-7.53,61,0,0,3,0.0,0.0492,-9.95,11.95,4.57,0,0,0,0,0
PIT,2021-01-08,2021,1,58,0,0,7,0.0,0.1207,3.74,57,0,0,7,0.0,0.1228,-7.4,12.09,4.74,186.0,30.0,65.0,0,87.0
PIT,2021-01-09,2021,1,46,0,0,0,0.0,0.0,-4.93,47,0,0,2,0.0,0.0426,-9.11,16.59,4.96,0,0,0,0,0
PIT,2021-01-10,2021,1,62,0,0,4,0.0,0.0645,-3.61,61,0,0,6,0.0,0.0984,-11.54,14.37,4.61,92.0,0,19.0,0,34.0
PIT,2021-01-11,2021,1,56,0,0,2,0.0,0.0357,-3.91,56,0,0,2,0.0,0.0357,-11.52,12.91,5.0,67.0,0,0,0,0
PIT,2021-01-12,2021,1,43,0,0,0,0.0,0.0,-6.65,42,0,0,2,0.0,0.0476,-11.62,10.65,4.6,0,0,16.0,0,0
PIT,2021-01-13,2021,1,42,0,0,1,0.0,0.0238,-5.5,43,0,0,6,0.0,0.1395,4.3,14.76,4.49,0,0,40.0,0,0
PIT,2021-01-14,2021,1,61,0,0,1,0.0,0.0164,-5.97,62,0,0,4,0.0,0.0645,-13.97,13.33,4.95,0,0,0,0,0
PIT,2021-01-15,2021,1,58,0,0,2,0.0,0.0345,-5.53,57,0,0,4,0.0,0.0702,-12.18,12.95,5.09,0,0,55.0,0,0
PIT,2021-01-16,2021,1,45,1,0,4,0.0222,0.0909,-0.27,46,0,0,5,0.0,0.1087,-6.65,33.41,6.2,34.0,93.0,237.0,0,16.0
PIT,2021-01-17,2021,1,56,0,0,4,0.0,0.0714,-2.82,55,0,0,6,0.0,0.1091,-8.18,25.8,5.09,124.0,0,104.0,0,45.0
PIT,2021-01-18,2021,1,54,0,0,1,0.0,0.0185,-5.07,54,0,0,4,0.0,0.0741,-9.26,25.91,5.31,49.0,0,40.0,0,0
PIT,2021-01-19,2021,1,43,0,0,0,0.0,0.0,-6.51,42,0,0,3,0.0,0.0714,-12.43,19.6,4.52,0,0,0,0,0
PIT,2021-01-20,2021,1,41,0,0,0,0.0,0.0,-5.73,42,0,0,2,0.0,0.0476,-12.02,21.39,4.64,0,0,26.0,0,0
PIT,2021-01-21,2021,1,60,0,0,1,0.0,0.0167,-4.93,61,0,0,3,0.0,0.0492,-14.46,11.85,5.16,0,0,0,0,0
PIT,2021-01-22,2021,1,57,0,0,1,0.0,0.0175,-5.61,56,0,0,0,0.0,0.0,-14.82,14.09,5.45,0,0,0,0,0
PIT,2021-01-23,2021,1,45,0,0,4,0.0,0.0889,-2.38,46,0,0,1,0.0,0.0217,-14.13,20.33,4.57,76.0,0,112.0,0,0
PIT,2021-01-24,2021,1,61,0,0,4,0.0,0.0656,-2.21,60,0,0,4,0.0,0.0667,-12.18,17.03,5.25,9.0,0,289.0,0,42.0
PIT,2021-01-25,2021,1,55,0,1,4,0.0,0.0727,-4.24,55,0,0,8,0.0,0.1455,-5.73,24.16,5.84,105.0,0,188.0,0,0
PIT,2021-01-26,2021,1,43,0,0,3,0.0,0.0698,-2.33,42,1,0,5,0.0238,0.122,-9.17,20.35,4.46,20.0,0,114.0,0,0
PIT,2021-01-27,2021,1,41,0,0,1,0.0,0.0244,-4.71,42,0,0,0,0.0,0.0,-17.29,10.41,4.69,35.0,0,20.0,0,0
PIT,2021-01-28,2021,1,60,1,0,0,0.0167,0.0,-5.12,61,0,0,1,0.0,0.0164,-10.82,25.32,6.49,22.0,0,144.0,0,0
PIT,2021-01-29,2021,1,57,0,0,4,0.0,0.0702,-2.46,56,0,0,4,0.0,0.0714,-11.57,16.02,4.93,23.0,15.0,108.0,0,6.0
PIT,2021-01-30,2021,1,45,1,0,3,0.0222,0.0682,0.93,46,0,0,5,0.0,0.1087,-4.87,16.75,4.41,47.0,0,118.0,0,0
PIT,2021-01-31,2021,1,61,3,0,10,0.0492,0.1724,10.03,60,4,0,14,0.0667,0.25,12.32,36.91,7.7,347.0,40.0,799.0,0,45.0
PIT,2022-01-01,2022,1,95,11,0,15,0.1158,0.1786,5.83,95,9,0,24,0.0947,0.2791,12.51,11.89,7.35,249.0,0,281.0,0,248.0
PIT,2022-01-02,2022,1,123,13,0,38,0.1057,0.3455,18.11,121,12,0,49,0.0992,0.4495,28.65,15.06,7.0,711.0,56.0,496.0,0,1036.0
PIT,2022-01-03,2022,1,122,18,0,53,0.1475,0.5096,33.91,122,18,0,64,0.1475,0.6154,38.97,14.31,11.47,1244.0,221.0,213.0,0,1330.0
PIT,2022-01-04,2022,1,99,3,0,25,0.0303,0.2604,19.7,101,4,0,32,0.0396,0.3299,15.56,15.45,6.82,1022.0,27.0,167.0,0,667.0
PIT,2022-01-05,2022,1,100,8,0,17,0.08,0.1848,4.5,101,10,0,25,0.099,0.2747,11.44,14.12,5.62,185.0,0,367.0,0,160.0
PIT,2022-01-06,2022,1,114,8,0,14,0.0702,0.1321,3.07,113,7,1,28,0.0619,0.2642,9.99,20.51,7.92,142.0,77.0,252.0,0,413.0
PIT,2022-01-07,2022,1,109,22,0,23,0.2018,0.2644,17.39,110,22,0,34,0.2,0.3864,18.62,29.41,8.41,823.0,211.0,414.0,0,497.0
PIT,2022-01-08,2022,1,88,3,0,15,0.0341,0.1765,14.75,88,2,1,19,0.0227,0.2209,10.45,16.89,6.23,794.0,0,8.0,0,605.0
PIT,2022-01-09,2022,1,117,6,0,18,0.0513,0.1622,4.62,117,10,0,25,0.0855,0.2336,11.9,13.23,7.04,367.0,185.0,280.0,0,120.0
PIT,2022-01-10,2022,1,107,7,0,12,0.0654,0.12,4.77,108,3,0,15,0.0278,0.1429,0.79,16.87,6.22,407.0,0,47.0,0,238.0
PIT,2022-01-11,2022,1,96,1,0,12,0.0104,0.1263,-0.41,96,2,0,9,0.0208,0.0957,-5.55,17.49,6.09,192.0,0,132.0,0,18.0
PIT,2022-01-12,2022,1,100,3,0,6,0.03,0.0619,-3.74,99,3,0,5,0.0303,0.0521,-10.69,11.95,5.33,0,0,0,0,120.0
PIT,2022-01-13,2022,1,114,2,0,8,0.0175,0.0714,-2.88,113,3,0,6,0.0265,0.0545,-9.25,13.29,5.71,117.0,0,5.0,0,0
PIT,2022-01-14,2022,1,116,1,0,11,0.0086,0.0957,1.53,117,2,0,18,0.0171,0.1565,-0.31,16.42,6.66,340.0,0,146.0,0,193.0
PIT,2022-01-15,2022,1,88,0,0,10,0.0,0.1136,6.02,88,0,0,16,0.0,0.1818,3.47,14.78,5.26,307.0,0,0,0,373.0
PIT,2022-01-16,2022,1,109,28,0,12,0.2569,0.1481,4.02,108,58,0,11,0.537,0.22,5.96,18.43,5.96,167.0,13.0,336.0,0,223.0
PIT,2022-01-17,2022,1,111,37,0,28,0.3333,0.3784,18.05,111,13,0,30,0.1171,0.3061,19.82,36.61,8.84,877.0,23.0,931.0,0,481.0
PIT,2022-01-18,2022,1,95,1,0,8,0.0105,0.0851,5.55,96,1,1,10,0.0104,0.1053,-4.52,21.37,6.94,371.0,0,103.0,0,298.0
PIT,2022-01-19,2022,1,102,1,0,10,0.0098,0.099,-0.85,100,1,0,6,0.01,0.0606,-9.86,13.08,5.86,137.0,0,46.0,0,42.0
PIT,2022-01-20,2022,1,116,7,0,12,0.0603,0.1101,3.85,116,5,0,23,0.0431,0.2072,6.83,24.83,6.59,348.0,130.0,323.0,18.0,254.0
PIT,2022-01-21,2022,1,112,3,0,12,0.0268,0.1101,7.99,113,3,0,11,0.0265,0.1,-3.3,13.6,6.03,972.0,0,96.0,0,204.0
PIT,2022-01-22,2022,1,88,5,0,5,0.0568,0.0602,2.33,88,4,0,10,0.0455,0.119,-7.3,17.6,5.87,296.0,100.0,86.0,0,0
PIT,2022-01-23,2022,1,111,3,0,22,0.027,0.2037,24.49,111,2,5,31,0.018,0.2844,19.93,30.64,9.33,1930.0,443.0,686.0,0,360.0
PIT,2022-01-24,2022,1,110,1,0,18,0.0091,0.1651,8.55,111,2,0,29,0.018,0.2661,10.64,33.63,9.38,1095.0,10.0,674.0,0,439.0
PIT,2022-01-25,2022,1,97,0,0,10,0.0,0.1031,9.03,97,0,0,8,0.0,0.0825,-8.24,20.88,6.72,32.0,1191.0,149.0,0,123.0
PIT,2022-01-26,2022,1,102,0,0,9,0.0,0.0882,2.54,100,0,0,10,0.0,0.1,-6.95,16.94,5.59,294.0,0,15.0,0,433.0
PIT,2022-01-27,2022,1,115,0,0,10,0.0,0.087,4.15,115,0,0,15,0.0,0.1304,0.86,19.41,5.8,86.0,0,595.0,0,377.0
PIT,2022-01-28,2022,1,112,10,1,24,0.0893,0.2353,20.74,113,5,0,45,0.0442,0.4167,24.16,43.02,7.78,482.0,221.0,1846.0,11.0,1331.0
PIT,2022-01-29,2022,1,88,19,0,4,0.2159,0.058,-1.38,88,21,0,4,0.2386,0.0597,3.04,16.65,6.18,41.0,8.0,122.0,0,0
PIT,2022-01-30,2022,1,110,13,0,13,0.1182,0.134,6.44,110,15,0,21,0.1364,0.2211,8.54,23.56,6.64,604.0,0,246.0,0,252.0
PIT,2022-01-31,2022,1,111,1,0,5,0.009,0.0455,-1.17,112,1,0,8,0.0089,0.0721,-3.64,16.05,5.77,257.0,0,54.0,0,79.0
PIT,2022-06-01,2022,6,113,8,1,16,0.0708,0.1524,18.3,113,10,0,25,0.0885,0.2427,6.18,15.4,8.57,972.0,0,334.0,0,893.0
PIT,2022-06-02,2022,6,123,11,0,29,0.0894,0.2589,20.65,123,14,0,42,0.1138,0.3853,41.39,15.54,6.48,560.0,270.0,736.0,0,995.0
PIT,2022-06-03,2022,6,114,4,0,20,0.0351,0.1818,13.36,115,4,0,26,0.0348,0.2342,10.17,14.86,6.83,529.0,163.0,182.0,0,805.0
PIT,2022-06-04,2022,6,97,2,0,20,0.0206,0.2105,13.58,94,0,0,21,0.0,0.2234,5.18,14.18,7.23,896.0,0,101.0,0,503.0
PIT,2022-06-05,2022,6,107,0,0,16,0.0,0.1495,8.09,109,0,0,21,0.0,0.1927,5.08,12.71,8.12,671.0,0,162.0,0,390.0
PIT,2022-06-06,2022,6,111,0,0,23,0.0,0.2072,8.41,112,0,0,31,0.0,0.2768,14.31,14.86,6.26,245.0,0,449.0,0,740.0
PIT,2022-06-07,2022,6,105,0,0,16,0.0,0.1524,7.9,105,0,0,25,0.0,0.2381,3.32,15.19,6.91,90.0,223.0,273.0,0,737.0
PIT,2022-06-08,2022,6,105,2,1,15,0.019,0.1456,7.91,105,2,1,36,0.019,0.3495,17.11,12.95,7.91,201.0,130.0,334.0,0,305.0
PIT,2022-06-09,2022,6,116,1,0,26,0.0086,0.2261,13.97,115,2,0,31,0.0174,0.2743,17.19,14.51,6.76,184.0,0,662.0,0,1065.0
PIT,2022-06-10,2022,6,112,1,0,19,0.0089,0.1712,9.05,113,3,0,23,0.0265,0.2091,5.95,15.12,6.62,39.0,206.0,566.0,26.0,425.0
PIT,2022-06-11,2022,6,106,0,0,24,0.0,0.2264,12.95,105,1,0,27,0.0095,0.2596,9.01,15.26,6.65,551.0,0,426.0,10.0,777.0
PIT,2022-06-12,2022,6,109,4,2,30,0.0367,0.2857,23.28,109,6,0,46,0.055,0.4466,37.19,16.71,7.3,306.0,0,629.0,0,1916.0
PIT,2022-06-13,2022,6,112,2,1,20,0.0179,0.1818,15.88,112,2,0,31,0.0179,0.2818,13.12,16.25,6.74,1311.0,0,182.0,0,465.0
PIT,2022-06-14,2022,6,105,4,0,19,0.0381,0.1881,9.15,106,2,0,28,0.0189,0.2692,15.15,15.79,6.44,188.0,0,177.0,0,759.0
PIT,2022-06-15,2022,6,106,0,0,18,0.0,0.1698,10.93,106,3,0,24,0.0283,0.233,11.98,14.52,6.3,548.0,0,171.0,0,706.0
PIT,2022-06-16,2022,6,118,29,0,28,0.2458,0.3146,29.24,118,19,0,51,0.161,0.5152,62.65,14.37,6.45,242.0,0,1963.0,0,903.0
PIT,2022-06-17,2022,6,115,10,0,28,0.087,0.2667,16.23,115,11,0,45,0.0957,0.4327,29.92,15.99,8.32,507.0,134.0,479.0,0,928.0
PIT,2022-06-18,2022,6,107,4,0,35,0.0374,0.3398,20.1,106,3,0,39,0.0283,0.3786,19.5,13.55,7.09,801.0,69.0,413.0,22.0,791.0
PIT,2022-06-19,2022,6,111,8,0,20,0.0721,0.1942,6.66,111,5,0,33,0.045,0.3113,13.35,14.55,7.74,282.0,0,91.0,0,378.0
PIT,2022-06-20,2022,6,114,2,1,17,0.0175,0.1518,4.43,115,2,0,25,0.0174,0.2212,5.5,14.29,7.11,149.0,0,147.0,0,441.0
PIT,2022-06-21,2022,6,108,1,0,17,0.0093,0.1589,5.11,108,2,0,20,0.0185,0.1887,11.54,14.29,6.53,444.0,0,196.0,0,177.0
PIT,2022-06-22,2022,6,108,19,1,18,0.1759,0.2022,15.66,108,19,3,29,0.1759,0.3258,16.3,15.63,8.72,168.0,237.0,396.0,0,695.0
PIT,2022-06-23,2022,6,118,5,1,28,0.0424,0.2478,11.96,118,7,0,28,0.0593,0.2523,7.84,15.09,6.16,602.0,0,146.0,0,775.0
PIT,2022-06-24,2022,6,115,4,0,17,0.0348,0.1532,8.73,115,4,0,24,0.0348,0.2162,2.94,13.8,6.99,105.0,98.0,137.0,0,929.0
PIT,2022-06-25,2022,6,106,4,1,29,0.0377,0.2843,14.55,106,5,0,34,0.0472,0.3366,11.84,11.71,7.29,805.0,0,134.0,0,509.0
PIT,2022-06-26,2022,6,110,7,0,19,0.0636,0.1845,11.82,110,8,0,35,0.0727,0.3431,16.86,14.84,6.75,316.0,0,247.0,0,911.0
PIT,2022-06-27,2022,6,115,10,0,20,0.087,0.1905,13.44,115,10,0,31,0.087,0.2952,20.07,13.86,6.34,388.0,200.0,246.0,0,963.0
PIT,2022-06-28,2022,6,107,4,0,13,0.0374,0.1262,3.17,107,2,0,18,0.0187,0.1714,4.92,13.96,6.85,183.0,0,66.0,0,288.0
PIT,2022-06-29,2022,6,108,2,0,15,0.0185,0.1415,3.01,108,1,0,22,0.0093,0.2056,3.22,15.69,5.83,263.0,0,252.0,0,240.0
PIT,2022-06-30,2022,6,118,1,0,14,0.0085,0.1197,11.91,118,2,0,25,0.0169,0.2155,5.14,14.11,6.97,1196.0,51.0,129.0,0,328.0
PIT,2022-12-01,2022,12,115,1,0,14,0.0087,0.1228,3.42,116,1,0,19,0.0086,0.1652,-2.9,12.42,5.46,229.0,19.0,170.0,0,339.0
PIT,2022-12-02,2022,12,116,0,0,10,0.0,0.0862,4.47,116,0,0,13,0.0,0.1121,-5.28,12.95,5.2,555.0,0,81.0,0,299.0
PIT,2022-12-03,2022,12,97,0,0,14,0.0,0.1443,-0.36,98,0,0,17,0.0,0.1735,-2.6,11.38,6.06,56.0,0,150.0,0,115.0
PIT,2022-12-04,2022,12,115,0,0,16,0.0,0.1391,5.87,114,0,0,21,0.0,0.1842,4.73,16.26,6.29,495.0,0,115.0,0,501.0
PIT,2022-12-05,2022,12,117,0,0,8,0.0,0.0684,-0.26,117,0,0,11,0.0,0.094,-6.5,15.24,5.31,97.0,9.0,120.0,0,282.0
PIT,2022-12-06,2022,12,111,0,0,8,0.0,0.0721,-0.41,109,0,0,13,0.0,0.1193,-3.96,14.5,5.86,303.0,29.0,279.0,0,65.0
PIT,2022-12-07,2022,12,110,0,0,14,0.0,0.1273,2.35,110,0,0,20,0.0,0.1818,3.25,13.84,5.76,46.0,0,358.0,0,420.0
PIT,2022-12-08,2022,12,116,1,0,4,0.0086,0.0348,-2.94,117,1,0,16,0.0085,0.1379,-0.87,13.28,6.9,0,0,234.0,0,15.0
PIT,2022-12-09,2022,12,117,0,0,9,0.0,0.0769,1.43,117,0,0,21,0.0,0.1795,0.76,16.84,6.14,336.0,0,175.0,0,99.0
PIT,2022-12-10,2022,12,97,0,0,14,0.0,0.1443,3.14,98,0,0,13,0.0,0.1327,-0.6,13.01,6.49,317.0,0,175.0,0,155.0
PIT,2022-12-11,2022,12,115,1,1,15,0.0087,0.1316,7.53,114,1,0,25,0.0088,0.2212,13.2,12.54,6.31,382.0,0,335.0,0,548.0
PIT,2022-12-12,2022,12,117,1,1,15,0.0085,0.1293,3.28,117,0,0,16,0.0,0.1368,-0.45,15.13,5.55,122.0,0,234.0,0,262.0
PIT,2022-12-13,2022,12,110,2,0,17,0.0182,0.1574,3.46,109,2,0,29,0.0183,0.271,7.2,13.27,5.48,22.0,118.0,321.0,0,311.0
PIT,2022-12-14,2022,12,108,0,0,12,0.0,0.1111,8.66,109,0,0,12,0.0,0.1101,-0.28,12.81,5.5,975.0,0,187.0,0,207.0
PIT,2022-12-15,2022,12,112,0,0,32,0.0,0.2857,15.98,112,0,0,44,0.0,0.3929,16.51,13.46,6.39,245.0,77.0,577.0,0,1141.0
PIT,2022-12-16,2022,12,120,4,0,30,0.0333,0.2586,20.08,120,4,0,37,0.0333,0.319,16.83,14.79,5.79,756.0,289.0,968.0,0,802.0
PIT,2022-12-17,2022,12,104,1,0,16,0.0096,0.1553,8.67,104,0,0,26,0.0,0.25,5.41,23.34,6.43,295.0,0,573.0,33.0,745.0
PIT,2022-12-18,2022,12,111,0,0,22,0.0,0.1982,7.71,110,1,0,25,0.0091,0.2294,7.86,30.92,6.77,215.0,50.0,965.0,0,678.0
PIT,2022-12-19,2022,12,117,1,0,12,0.0085,0.1034,0.97,117,0,0,19,0.0,0.1624,2.54,22.57,5.88,173.0,34.0,444.0,0,375.0
PIT,2022-12-20,2022,12,116,0,0,15,0.0,0.1293,5.68,116,0,0,19,0.0,0.1638,6.03,15.8,5.78,427.0,0,188.0,0,496.0
PIT,2022-12-21,2022,12,121,2,0,16,0.0165,0.1345,4.86,121,3,0,25,0.0248,0.2119,3.2,17.04,5.74,260.0,0,162.0,0,378.0
PIT,2022-12-22,2022,12,121,13,1,30,0.1074,0.2778,19.97,121,12,0,51,0.0992,0.4679,33.99,14.08,6.83,269.0,72.0,774.0,13.0,1614.0
PIT,2022-12-23,2022,12,121,37,1,49,0.3058,0.5833,55.67,121,40,0,56,0.3306,0.6914,57.01,45.82,9.22,710.0,2701.0,2476.0,0,1145.0
PIT,2022-12-24,2022,12,90,21,0,56,0.2333,0.8116,88.59,91,22,0,44,0.2418,0.6377,88.74,29.8,9.54,1987.0,1120.0,862.0,0,2620.0
PIT,2022-12-25,2022,12,81,19,0,34,0.2346,0.5484,59.18,81,18,1,24,0.2222,0.381,28.13,26.55,6.84,1660.0,513.0,436.0,66.0,1171.0
PIT,2022-12-26,2022,12,110,26,0,39,0.2364,0.4643,40.96,110,25,0,38,0.2273,0.4471,47.59,26.44,8.01,1118.0,10.0,1031.0,0,1807.0
PIT,2022-12-27,2022,12,107,22,0,30,0.2056,0.3529,31.87,107,19,0,37,0.1776,0.4205,24.97,24.87,7.31,580.0,28.0,460.0,0,1791.0
PIT,2022-12-28,2022,12,105,19,0,21,0.181,0.2442,27.05,105,19,0,29,0.181,0.3372,19.3,17.21,6.03,359.0,584.0,103.0,0,1146.0
PIT,2022-12-29,2022,12,104,19,0,17,0.1827,0.2,31.85,105,17,0,26,0.1619,0.2955,5.68,14.73,7.27,1479.0,0,115.0,11.0,1100.0
PIT,2022-12-30,2022,12,104,2,0,19,0.0192,0.1863,11.05,104,0,0,14,0.0,0.1346,-3.3,12.32,5.9,661.0,12.0,66.0,0,411.0
PIT,2022-12-31,2022,12,90,1,0,20,0.0111,0.2247,8.92,91,1,0,25,0.011,0.2778,8.53,12.07,6.69,76.0,6.0,533.0,4.0,401.0
PIT,2023-01-01,2023,1,86,0,1,13,0.0,0.1512,7.2,86,0,0,14,0.0,0.1628,3.72,11.58,5.81,192.0,0,191.0,0,456.0
PIT,2023-01-02,2023,1,109,2,1,22,0.0183,0.2056,14.63,108,3,0,32,0.0278,0.3048,16.59,12.61,5.54,218.0,52.0,997.0,0,570.0
PIT,2023-01-03,2023,1,102,5,0,19,0.049,0.1959,16.07,103,3,0,27,0.0291,0.27,15.05,12.78,5.91,421.0,255.0,529.0,0,441.0
PIT,2023-01-04,2023,1,90,3,0,19,0.0333,0.2184,16.15,91,2,0,23,0.022,0.2584,8.56,11.55,5.6,801.0,0,351.0,0,436.0
PIT,2023-01-05,2023,1,97,0,0,12,0.0,0.1237,0.52,97,0,0,13,0.0,0.134,-2.49,11.06,6.3,54.0,59.0,50.0,0,167.0
PIT,2023-01-06,2023,1,97,0,0,11,0.0,0.1134,1.04,97,0,0,15,0.0,0.1546,0.63,18.47,5.71,184.0,0,107.0,0,221.0
PIT,2023-01-07,2023,1,89,0,0,7,0.0,0.0787,0.08,88,0,0,16,0.0,0.1818,-1.06,15.54,6.26,14.0,0,59.0,0,208.0
PIT,2023-01-08,2023,1,114,0,0,11,0.0,0.0965,3.03,114,0,0,10,0.0,0.0877,-5.34,11.99,6.6,369.0,0,13.0,0,238.0
PIT,2023-01-09,2023,1,115,0,0,7,0.0,0.0609,1.97,116,0,0,8,0.0,0.069,-4.2,12.28,6.38,395.0,0,0,0,311.0
PIT,2023-01-10,2023,1,109,0,0,6,0.0,0.055,-4.58,110,1,0,8,0.0091,0.0734,-10.62,16.77,5.65,90.0,0,90.0,0,0
PIT,2023-01-11,2023,1,111,7,0,73,0.0631,0.7019,102.11,110,9,0,58,0.0818,0.5743,53.68,16.5,6.19,3359.0,0,3732.0,0,3053.0
PIT,2023-01-12,2023,1,117,1,1,19,0.0085,0.1638,9.87,117,0,0,30,0.0,0.2564,10.83,14.62,6.97,156.0,117.0,1044.0,0,130.0
PIT,2023-01-13,2023,1,116,1,0,18,0.0086,0.1565,9.41,116,1,0,39,0.0086,0.3391,13.22,38.67,7.12,640.0,0,1407.0,4.0,633.0
PIT,2023-01-14,2023,1,91,0,0,12,0.0,0.1319,3.46,91,0,0,17,0.0,0.1868,1.91,30.16,6.78,264.0,37.0,461.0,19.0,162.0
PIT,2023-01-15,2023,1,112,0,0,12,0.0,0.1071,1.2,112,0,0,12,0.0,0.1071,-4.14,18.3,6.16,196.0,0,300.0,0,252.0
PIT,2023-01-16,2023,1,117,1,1,13,0.0085,0.1121,2.9,117,1,0,23,0.0085,0.1983,2.23,17.45,6.16,109.0,0,363.0,0,373.0
PIT,2023-01-17,2023,1,110,0,0,3,0.0,0.0273,-4.54,111,0,0,8,0.0,0.0721,-11.08,12.01,5.64,32.0,0,0,0,0
PIT,2023-01-18,2023,1,111,0,0,6,0.0,0.0541,-3.58,110,1,0,7,0.0091,0.0642,-10.3,11.81,5.82,164.0,0,77.0,0,12.0
PIT,2023-01-19,2023,1,117,0,0,14,0.0,0.1197,4.7,117,0,0,21,0.0,0.1795,7.58,14.92,6.15,24.0,169.0,582.0,0,371.0
PIT,2023-01-20,2023,1,118,1,0,9,0.0085,0.0769,-0.32,118,1,0,20,0.0085,0.1709,-1.17,25.71,6.57,47.0,20.0,508.0,0,190.0
PIT,2023-01-21,2023,1,91,0,0,3,0.0,0.033,-4.91,91,0,0,7,0.0,0.0769,-10.03,19.66,5.45,50.0,0,59.0,0,9.0
PIT,2023-01-22,2023,1,119,0,0,18,0.0,0.1513,8.81,119,0,0,36,0.0,0.3025,19.36,27.19,6.82,244.0,198.0,1128.0,0,1004.0
PIT,2023-01-23,2023,1,116,7,0,19,0.0603,0.1743,7.52,116,6,0,20,0.0517,0.1818,4.46,34.77,5.75,623.0,0,1028.0,0,381.0
PIT,2023-01-24,2023,1,110,3,0,4,0.0273,0.0374,-0.79,111,1,0,14,0.009,0.1273,-1.14,18.3,5.67,328.0,0,176.0,0,233.0
PIT,2023-01-25,2023,1,111,5,0,24,0.045,0.2264,22.08,110,4,0,31,0.0364,0.2925,8.81,19.65,6.26,627.0,498.0,648.0,0,1112.0
PIT,2023-01-26,2023,1,118,0,0,17,0.0,0.1441,11.01,118,1,0,23,0.0085,0.1966,0.11,33.96,6.85,1491.0,0,1249.0,0,118.0
PIT,2023-01-27,2023,1,118,0,0,5,0.0,0.0424,-3.22,118,1,0,11,0.0085,0.094,-7.46,21.31,6.78,50.0,18.0,419.0,0,124.0
PIT,2023-01-28,2023,1,92,1,0,6,0.0109,0.0659,-2.13,92,2,0,10,0.0217,0.1111,-6.98,11.64,5.6,6.0,0,194.0,0,107.0
PIT,2023-01-29,2023,1,120,1,0,13,0.0083,0.1092,-0.69,120,1,0,22,0.0083,0.1849,-1.34,11.66,6.24,55.0,0,117.0,0,255.0
PIT,2023-01-30,2023,1,116,2,0,11,0.0172,0.0965,0.82,116,3,3,21,0.0259,0.1858,8.69,17.34,6.57,50.0,30.0,148.0,0,659.0
PIT,2023-01-31,2023,1,109,4,1,20,0.0367,0.1905,5.38,109,5,0,16,0.0459,0.1538,-0.61,29.73,5.96,192.0,57.0,1287.0,0,460.0
